,match_id,radiant_win,avg_mmr,duration,lobby_type,game_mode,radiant_team,dire_team
48,5989871201,False,3944,1954,7,22,"62,8,2,51,13","120,76,135,14,54"
49,5989871207,True,3038,2086,7,22,"7,39,1,135,21","94,81,49,9,121"
0,5989868517,True,3299,2795,7,22,"74,135,38,8,50","94,14,110,87,80"
1,5989868601,True,2710,2429,7,22,"70,21,121,35,14","2,126,16,50,8"
2,5989868602,True,2574,2830,7,22,"42,99,15,68,14","96,26,67,75,74"
3,5989868607,False,3470,2900,7,22,"8,74,19,30,13","5,58,38,36,10"
4,5989868611,False,2754,2379,0,22,"62,10,26,95,47","71,58,21,51,37"
5,5989868613,True,2501,3008,0,4,"94,37,85,72,119","67,3,26,104,48"
6,5989868617,True,3327,2096,7,22,"51,42,22,86,7","99,68,41,121,21"
7,5989868704,False,2631,2567,0,4,"48,52,85,109,34","51,33,30,18,95"
8,5989868711,True,4084,2553,0,22,"112,23,99,14,96","88,50,104,74,22"
9,5989868713,False,2522,1432,7,22,"39,129,44,94,14","88,106,53,32,26"
10,5989868716,False,3286,2897,7,22,"97,5,120,104,12","30,54,128,13,40"
11,5989868803,True,3620,2945,7,3,"11,19,121,56,84","81,135,101,4,45"
12,5989868805,False,3375,4051,7,22,"96,14,34,27,70","75,64,49,74,25"
13,5989868809,True,5345,2455,7,3,"41,17,108,121,64","49,31,21,92,63"
14,5989868810,False,8166,2596,7,22,"103,12,106,58,41","126,91,112,2,72"
15,5989868905,False,2587,2496,7,22,"74,84,51,42,102","16,8,5,10,14"
16,5989868912,False,3103,3656,7,22,"39,49,53,54,50","121,10,11,40,2"
17,5989868914,False,3528,3962,7,22,"7,76,121,12,14","129,9,42,26,106"
18,5989868919,False,2679,3093,7,22,"36,7,1,30,11","26,41,35,68,94"
19,5989869005,True,3818,2091,0,22,"61,9,7,62,67","2,112,70,129,27"
20,5989869008,False,3365,2571,7,22,"98,52,10,101,31","108,21,74,37,70"
21,5989869017,False,3921,3276,7,22,"30,128,119,98,54","86,28,26,47,44"
22,5989869115,True,3443,3313,7,22,"39,28,32,19,123","53,8,75,26,12"
23,5989869116,True,2630,2775,7,22,"26,36,44,12,4","1,99,88,75,35"
24,5989869117,True,2817,1734,7,22,"8,74,2,50,51","104,14,18,27,34"
25,5989869203,False,2914,1969,7,22,"62,135,54,17,27","13,83,64,16,8"
26,5989869206,True,3889,2101,7,22,"8,111,119,99,46","110,29,67,86,21"
