,match_id,radiant_win,avg_mmr,duration,lobby_type,game_mode,radiant_team,dire_team
46,5234734311,True,4284,2656,0,3,"1,76,88,112,30","7,21,54,64,25"
45,5234733806,False,4323,2263,7,22,"108,5,114,11,20","86,19,87,65,32"
44,5234733218,True,4476,1817,7,22,"30,58,23,75,10","28,128,20,41,110"
43,5234733217,False,4982,2381,7,22,"18,83,58,26,11","28,126,31,10,75"
42,5234732814,True,4663,1981,7,22,"77,104,5,12,84","71,4,53,86,76"
41,5234732610,True,4555,1409,7,22,"47,74,93,128,120","86,26,11,36,92"
40,5234732507,True,4404,2779,7,22,"34,31,52,29,41","2,54,112,50,64"
39,5234732506,False,4371,2058,0,3,"20,11,99,40,19","129,84,46,21,72"
38,5234732111,True,5560,2566,7,22,"19,110,83,128,126","41,2,84,101,39"
37,5234732110,True,4294,2090,7,3,"25,18,80,5,126","56,101,47,128,100"
36,5234732013,True,5712,2631,7,22,"1,19,84,86,76","10,38,121,74,31"
35,5234732006,False,4892,2086,7,22,"67,68,12,129,22","108,54,84,91,13"
34,5234731606,True,4265,2692,0,3,"22,51,23,49,112","7,12,103,35,86"
33,5234731515,False,4605,1558,7,22,"83,110,55,41,97","75,86,54,13,31"
32,5234731402,True,4148,2217,7,22,"128,59,99,54,111","64,129,6,75,17"
31,5234731205,False,4160,3109,0,3,"33,49,35,7,100","11,75,93,104,14"
30,5234730816,True,5747,1095,7,22,"62,82,128,13,87","91,54,32,20,28"
29,5234730810,True,4588,4459,0,4,"72,32,87,83,40","44,106,45,13,18"
28,5234730807,False,4231,2899,7,22,"79,126,11,104,100","29,26,114,81,25"
27,5234730402,True,4141,1935,7,22,"106,120,20,48,119","32,2,31,26,4"
26,5234730305,True,5497,1897,7,3,"86,68,120,64,4","2,65,59,5,93"
25,5234730209,True,4236,2163,7,22,"41,97,2,87,68","54,22,23,31,28"
24,5234730015,True,4325,1319,7,3,"51,86,59,54,84","71,74,108,120,6"
23,5234730011,False,4122,2565,7,22,"14,87,104,44,37","108,45,86,19,63"
22,5234730007,False,4437,2230,7,22,"70,32,42,21,87","114,98,19,82,64"
21,5234729904,False,4517,2053,7,22,"108,84,26,1,74","109,14,107,112,76"
20,5234729902,True,4639,2496,7,22,"17,26,45,37,41","1,75,86,11,100"
19,5234729811,False,4352,3405,7,22,"89,4,79,7,21","30,42,31,110,114"
18,5234729700,True,4170,2300,7,3,"87,70,108,126,86","5,47,114,13,58"
17,5234729507,False,4659,1144,0,4,"104,63,109,84,42","68,73,119,41,48"
16,5234729408,True,4168,3263,0,22,"35,39,6,7,12","62,121,8,4,106"
15,5234729203,False,4460,3542,7,22,"69,89,87,14,114","9,128,98,31,12"
14,5234728508,True,4319,1589,7,3,"7,75,126,14,1","87,93,76,28,21"
13,5234728500,False,4266,1880,7,22,"76,54,14,112,100","74,37,1,114,19"
12,5234728311,True,4668,1738,0,4,"103,104,97,40,16","98,23,8,5,36"
11,5234728301,True,4154,2686,7,22,"20,56,41,28,128","74,7,26,72,110"
10,5234728210,False,5380,2063,0,22,"99,97,120,28,74","94,86,58,11,6"
9,5234728117,True,4458,2674,7,22,"4,29,67,88,30","63,82,62,14,19"
8,5234728111,True,4383,3090,7,3,"39,31,93,22,60","27,17,100,15,4"
7,5234727901,False,4523,2756,7,22,"22,65,12,13,28","58,51,39,8,31"
6,5234727700,False,4126,1713,7,22,"65,97,84,95,16","93,111,73,80,128"
5,5234727401,True,4444,2070,7,22,"106,32,54,74,87","120,3,12,4,126"
4,5234726709,False,4210,2060,7,22,"47,11,7,14,96","19,67,69,87,74"
3,5234726616,False,4352,1428,7,3,"70,87,76,51,93","54,71,11,45,102"
2,5234726505,False,4258,2021,0,22,"128,13,41,120,71","84,1,16,106,52"
1,5234726410,True,4947,1322,7,22,"41,47,25,59,101","126,19,40,93,128"
0,5234726317,False,4372,2802,7,3,"87,51,104,4,54","62,86,63,22,15"
99,5234726119,True,4207,2098,7,22,"8,128,59,40,107","14,13,7,54,31"
98,5234726003,False,4243,2790,0,22,"5,105,114,11,110","13,17,21,7,54"
97,5234725707,False,4313,2391,7,22,"7,51,83,74,41","101,26,12,32,6"
96,5234725408,False,4189,2629,0,22,"65,113,128,28,93","19,9,98,84,13"
95,5234725007,True,5029,1466,7,3,"64,54,28,13,65","31,34,10,21,87"
94,5234724308,False,4327,1536,7,22,"54,37,2,70,91","94,93,102,84,14"
93,5234724101,True,4101,2510,7,22,"12,56,83,28,104","128,26,110,95,38"
92,5234723516,False,6178,2476,7,22,"2,58,106,112,12","87,56,54,28,128"
91,5234723306,True,4474,2339,7,3,"51,49,93,23,101","28,64,26,52,81"
90,5234723204,False,4394,1410,7,22,"20,6,87,104,97","17,7,58,112,77"
89,5234723013,True,4604,2593,7,22,"89,74,86,120,46","102,28,68,114,11"
88,5234723010,False,4306,1829,7,22,"15,105,9,44,21","54,60,39,48,53"
87,5234723003,False,4666,2290,7,3,"7,75,34,87,41","4,21,35,91,40"
86,5234722902,False,5059,1189,0,3,"25,14,37,80,120","32,45,51,75,83"
85,5234722901,True,4112,2133,7,22,"108,91,44,31,11","40,76,87,12,14"
84,5234722519,True,4194,2253,0,22,"94,36,84,75,67","80,89,53,25,46"
83,5234721702,False,4368,1902,7,3,"75,19,74,114,31","86,128,41,96,11"
82,5234721605,False,5935,1916,7,22,"1,112,49,126,7","108,80,31,87,13"
81,5234721305,False,4409,2358,7,3,"104,26,84,76,6","96,72,31,62,39"
80,5234721100,False,4363,2908,7,22,"64,41,110,121,46","13,48,87,59,80"
79,5234721010,False,4335,1860,0,22,"34,1,113,128,119","121,114,41,101,84"
78,5234720613,False,4331,3227,7,22,"84,44,96,128,45","6,29,26,86,120"
77,5234720519,False,4832,3134,7,22,"112,7,85,93,11","103,32,28,128,10"
76,5234720119,False,4234,2453,7,22,"99,87,53,126,10","49,20,33,29,93"
75,5234720100,False,5506,1127,1,2,"121,106,31,1,129","87,4,69,96,86"
74,5234719818,False,4270,3551,7,3,"57,61,86,7,28","45,51,2,32,13"
73,5234719708,True,4221,2061,0,22,"71,96,8,14,39","6,51,98,28,68"
72,5234719705,False,5553,1905,7,3,"25,41,68,112,104","32,11,86,20,102"
71,5234719219,True,5646,2441,7,22,"75,12,31,108,86","128,56,32,87,8"
70,5234719109,True,4216,1721,7,3,"36,64,2,5,4","60,31,76,119,42"
69,5234718818,False,6994,1449,7,22,"54,65,59,129,86","28,44,7,15,128"
68,5234718701,False,4160,2017,1,2,"25,33,26,96,1","84,102,31,97,106"
67,5234718606,True,4120,1895,7,22,"83,6,11,96,128","74,86,26,114,14"
66,5234718409,True,5149,1668,7,22,"126,16,58,93,87","110,22,31,59,67"
65,5234718314,True,5009,677,1,2,"91,11,120,93,101","57,58,82,4,19"
64,5234718305,True,5071,2386,7,3,"83,69,93,73,86","31,32,28,76,25"
63,5234718009,False,4265,2553,7,22,"20,17,108,41,40","110,11,103,86,47"
62,5234717309,True,4477,2083,0,3,"104,11,9,10,19","25,94,100,75,74"
61,5234717101,True,4493,1593,7,22,"106,112,8,9,104","100,70,82,74,120"
60,5234716809,True,4253,2216,7,3,"64,51,4,86,106","41,63,5,7,52"
59,5234716415,True,4939,3085,0,22,"87,128,22,8,11","58,71,1,106,120"
58,5234716200,True,4161,2672,7,3,"83,1,87,69,126","10,98,37,21,22"
57,5234716117,True,4689,1709,7,22,"121,73,32,129,105","76,12,38,128,126"
56,5234716106,False,4105,1795,7,22,"14,16,59,86,93","6,41,19,31,107"
55,5234716007,False,4103,1603,7,22,"44,86,38,76,85","72,104,71,87,39"
54,5234715905,False,4368,2055,7,22,"39,27,85,93,120","13,74,51,1,20"
53,5234715903,False,4309,3482,7,22,"128,93,25,51,126","37,7,28,21,52"
52,5234715617,True,4397,1330,7,22,"59,44,20,104,79","93,86,1,105,73"
51,5234715613,False,4153,2640,7,22,"113,121,69,26,15","14,39,54,86,23"
50,5234715504,False,4267,1693,7,22,"119,50,14,18,11","12,26,82,3,2"
49,5234715402,True,4129,1820,7,22,"44,26,40,84,14","2,19,22,67,9"
48,5234715305,False,4730,3200,0,22,"25,12,104,68,94","11,86,63,93,26"
47,5234715001,True,4300,1791,7,22,"63,64,106,86,69","25,47,14,41,28"
46,5234714814,True,4375,1701,7,22,"113,14,120,4,83","41,81,23,64,112"
45,5234714710,True,4610,3007,0,4,"14,49,67,27,43","78,23,35,45,93"
44,5234714705,True,4735,1079,1,2,"129,112,10,88,13","31,70,110,28,97"
43,5234714512,False,4291,2897,0,22,"46,86,6,7,99","66,35,28,23,53"
42,5234714311,True,5116,2949,0,4,"6,114,112,74,57","41,44,95,53,47"
41,5234714300,False,4188,1954,7,22,"17,101,27,99,54","121,14,114,13,11"
40,5234714118,True,4190,1790,0,22,"23,6,40,86,84","28,14,99,31,46"
39,5234713808,True,4678,2904,0,3,"69,63,121,9,17","15,100,113,97,91"
38,5234713807,True,4603,3294,7,22,"84,109,2,26,87","50,54,86,34,23"
37,5234713615,False,4436,2497,7,22,"126,88,93,25,64","50,7,46,54,28"
36,5234713406,True,4842,1017,1,2,"28,10,65,91,94","36,82,69,112,102"
35,5234713308,False,4200,2209,7,22,"32,45,87,2,74","91,62,28,114,14"
34,5234712708,False,4317,2527,7,22,"7,104,101,14,42","126,21,31,99,12"
33,5234712707,False,4706,1253,7,22,"13,46,3,126,81","104,101,59,31,93"
32,5234712415,False,4316,1477,7,22,"101,120,16,87,32","31,83,25,75,88"
31,5234712217,False,4330,3023,7,22,"84,126,67,23,86","74,26,6,45,13"
30,5234712117,True,4242,1744,7,22,"41,101,82,100,51","93,30,74,102,5"
29,5234712000,False,4134,1835,7,22,"41,71,87,5,97","90,86,13,44,14"
28,5234711908,False,4129,2416,7,22,"91,2,16,93,39","22,71,87,126,18"
27,5234711907,True,4301,2885,7,22,"28,11,19,26,54","73,94,14,68,84"
26,5234711007,True,4344,2041,7,22,"15,26,93,3,22","34,4,64,111,9"
25,5234710515,False,4159,1836,7,22,"38,19,67,105,31","42,87,11,28,84"
24,5234710210,True,4333,1325,7,22,"87,11,26,12,65","103,20,25,90,128"
23,5234710103,False,4353,1964,7,22,"14,114,101,10,87","128,50,1,104,17"
22,5234710012,False,4234,3145,7,22,"7,93,31,11,120","112,97,98,128,54"
21,5234709814,False,4198,2176,7,22,"51,26,25,93,129","41,35,110,85,14"
20,5234709803,True,4368,2016,7,22,"40,2,6,9,30","121,120,84,12,69"
19,5234709717,True,4131,1203,1,2,"52,8,108,128,107","46,54,31,121,98"
18,5234709410,False,4398,1902,7,3,"11,28,128,9,44","86,67,90,57,15"
17,5234708913,True,4359,847,1,2,"8,13,57,31,59","89,10,87,46,108"
16,5234708615,True,4515,1537,7,22,"43,129,119,26,54","104,8,84,79,97"
15,5234708610,False,4413,3104,7,3,"31,29,1,23,74","120,8,69,101,26"
14,5234708607,True,4259,1922,7,22,"17,87,44,50,60","74,2,79,111,94"
13,5234708509,True,4230,2693,7,22,"6,84,73,22,28","87,21,86,12,54"
12,5234708401,True,4470,2480,0,3,"23,8,129,26,50","71,106,126,55,21"
11,5234708215,True,4155,2509,7,3,"49,40,126,39,104","110,10,75,23,21"
10,5234708214,True,4260,1071,7,3,"104,121,62,74,54","11,14,114,64,22"
9,5234708213,True,4607,2924,7,22,"68,61,93,110,84","44,108,88,106,91"
8,5234708002,True,4837,3086,7,3,"15,74,51,119,28","11,6,69,83,71"
7,5234707911,False,4390,4437,0,3,"40,29,86,113,84","87,39,104,20,67"
6,5234707902,True,4551,3929,7,22,"58,93,126,7,16","68,108,76,107,6"
5,5234707802,False,4822,2511,0,4,"35,43,7,44,65","100,8,48,106,52"
4,5234707613,True,4247,2204,0,22,"119,95,88,7,74","21,52,104,86,15"
3,5234707413,True,5176,1933,7,22,"58,54,126,86,13","128,41,26,35,30"
2,5234707313,False,4404,2510,7,3,"60,11,22,31,93","110,87,69,108,10"
1,5234707119,True,4257,1508,7,22,"59,128,86,8,34","87,16,104,44,21"
0,5234707117,False,4655,1569,7,22,"9,15,84,62,99","46,1,51,86,42"
99,5234707101,False,6222,1714,1,2,"28,112,69,11,4","51,87,55,74,54"
98,5234707017,False,4266,2688,7,22,"21,84,97,54,22","39,41,14,88,128"
97,5234706918,True,4239,2717,7,22,"14,86,76,6,98","104,7,102,10,15"
96,5234706705,True,5409,1597,7,22,"78,105,54,128,59","55,13,1,114,19"
95,5234706700,False,5012,2125,7,22,"55,51,93,128,114","126,4,82,50,26"
94,5234706402,True,4317,2211,7,22,"35,121,84,8,96","83,128,54,34,29"
93,5234705819,True,4323,2816,7,3,"95,47,102,87,83","106,75,18,88,11"
92,5234705616,True,4103,1444,7,22,"20,25,97,2,6","50,73,43,81,91"
91,5234705513,True,4605,1373,7,22,"75,90,74,8,96","22,5,47,1,114"
90,5234705208,False,4127,2608,0,3,"72,55,64,13,26","54,86,14,88,101"
89,5234705108,False,4736,2618,7,3,"104,49,101,8,31","60,75,56,126,27"
88,5234704918,True,4258,1603,7,22,"102,126,128,70,31","28,74,20,109,83"
87,5234704501,False,4584,3912,7,22,"126,112,120,25,106","72,80,88,26,46"
86,5234704200,False,4566,2611,7,3,"62,4,36,31,39","1,108,61,26,128"
85,5234703719,False,4417,1862,7,22,"88,26,104,109,17","56,6,54,111,87"
84,5234703417,True,5032,3191,7,22,"46,25,83,6,31","7,94,13,22,47"
83,5234703301,False,4347,2206,7,22,"101,128,4,65,28","44,86,7,97,22"
82,5234702704,True,4156,2244,7,22,"9,33,67,11,5","78,31,1,39,128"
81,5234702612,True,4175,1232,7,22,"28,12,25,87,20","102,59,79,6,72"
80,5234702300,True,4520,1439,7,22,"20,80,15,37,63","87,95,28,23,88"
79,5234701919,True,4489,4457,7,3,"99,5,22,73,6","25,126,29,31,95"
78,5234701811,False,4191,2222,7,22,"26,11,25,57,18","51,83,106,1,84"
77,5234701804,False,4229,2677,7,22,"97,14,6,50,32","2,85,75,93,15"
76,5234701713,True,4105,2271,7,22,"14,17,32,31,13","83,57,63,68,22"
75,5234701304,False,4120,1999,0,22,"126,74,30,32,87","14,60,44,84,36"
74,5234701204,False,4926,1602,7,22,"101,28,93,103,11","98,111,32,15,14"
73,5234700811,False,4617,1872,7,3,"10,85,65,50,40","46,63,9,5,4"
72,5234700806,True,4335,2334,0,3,"86,93,35,29,120","19,119,18,112,81"
71,5234700506,False,4389,2270,0,22,"30,21,52,25,14","75,57,39,64,95"
70,5234700405,True,4623,1832,7,22,"101,113,28,6,112","31,2,89,26,21"
69,5234699902,True,4136,1993,7,22,"7,22,10,9,2","19,31,93,80,105"
68,5234699802,False,4350,2074,7,22,"91,129,11,87,93","14,5,112,104,47"
67,5234699800,False,4103,2528,7,22,"12,128,113,120,58","114,86,104,126,28"
66,5234699406,True,4430,2212,7,22,"26,14,126,93,86","59,2,31,67,121"
65,5234699100,False,4675,2835,7,22,"21,30,75,8,96","74,128,114,44,64"
64,5234699002,True,6484,1929,7,3,"120,26,12,106,51","105,89,5,32,128"
63,5234698716,False,4249,2385,7,22,"7,75,26,121,41","74,54,60,86,11"
62,5234698300,True,4138,1479,7,22,"35,84,93,9,108","54,128,100,14,22"
61,5234697711,False,5151,1733,7,22,"46,20,23,6,14","32,11,28,13,87"
60,5234697510,False,4527,2765,7,22,"21,13,79,31,35","84,46,7,128,97"
59,5234697111,False,4737,2460,0,3,"126,7,64,32,98","49,59,105,69,40"
58,5234697013,False,4143,1941,7,22,"30,1,35,14,47","50,43,90,51,44"
57,5234696904,False,5069,2185,7,22,"25,120,128,84,126","31,46,8,68,51"
56,5234696114,False,4109,2873,7,22,"23,32,50,7,59","75,90,67,37,68"
55,5234695705,True,4275,2380,0,3,"49,28,86,47,26","23,40,92,114,68"
54,5234695513,False,4184,2237,7,22,"1,7,14,17,31","51,67,20,71,11"
53,5234695205,False,6547,2784,7,22,"26,19,7,59,32","101,120,126,58,80"
52,5234695204,False,5733,2750,7,3,"3,52,23,1,13","4,120,7,114,87"
51,5234695203,True,4646,457,0,3,"64,41,62,13,60","51,108,31,76,93"
50,5234695202,False,4760,2350,7,22,"112,93,80,46,86","54,11,31,108,128"
49,5234694308,False,4370,2909,0,22,"121,17,119,53,73","9,30,22,54,62"
48,5234693801,False,4180,2190,7,22,"121,15,54,26,17","74,100,45,14,41"
47,5234693715,False,4229,2808,7,22,"33,35,108,51,104","90,28,10,22,27"
46,5234693016,True,4919,1496,7,22,"5,35,104,93,21","99,52,13,26,103"
45,5234692315,False,4459,2010,7,22,"86,28,129,68,54","95,104,11,30,107"
44,5234692215,True,4131,3358,7,3,"87,15,1,83,29","101,75,98,11,54"
43,5234692109,True,4372,2054,7,22,"69,31,10,83,101","76,7,97,128,48"
42,5234692005,False,4274,2005,7,22,"87,63,26,120,28","68,11,54,84,108"
41,5234691901,True,4243,1724,7,22,"101,120,119,19,54","100,31,110,1,106"
40,5234691803,False,4214,2521,7,22,"104,40,34,114,93","84,128,71,8,74"
39,5234691614,False,4408,1644,7,22,"41,54,86,20,106","80,12,31,23,69"
38,5234691408,True,4180,2262,7,3,"19,88,128,47,41","69,6,74,84,17"
37,5234691210,True,4124,2155,7,3,"86,23,13,14,109","95,11,84,40,69"
36,5234691106,True,4386,2823,7,22,"71,36,5,120,41","74,51,128,93,53"
35,5234691017,True,4261,1878,7,22,"106,128,4,75,108","98,93,114,101,14"
34,5234690706,True,4465,2460,7,3,"71,104,37,9,11","22,76,57,4,75"
33,5234690503,True,4509,1788,7,3,"126,10,64,113,99","40,90,11,96,69"
32,5234690113,True,4805,2075,7,22,"33,7,84,72,9","88,76,12,14,53"
31,5234690000,True,4142,2068,7,3,"6,14,84,15,110","83,102,25,93,46"
30,5234689819,True,4146,1789,7,22,"1,126,38,86,87","42,21,128,28,26"
29,5234689813,False,4741,1835,7,22,"94,54,16,74,84","101,7,8,26,35"
28,5234689615,False,4225,968,7,22,"105,47,1,19,32","87,114,77,112,128"
27,5234689606,True,4364,3071,7,22,"6,11,40,31,26","9,96,87,63,74"
26,5234689116,False,5035,2219,7,22,"28,54,76,111,39","31,82,86,6,104"
25,5234689114,True,4769,2578,7,22,"102,58,54,3,32","14,67,92,86,22"
24,5234689103,True,4419,2022,7,3,"27,98,44,50,13","41,7,59,128,31"
23,5234688903,False,4588,4127,7,22,"57,7,54,112,76","70,128,52,86,19"
22,5234688709,True,4145,2249,7,3,"44,8,30,86,97","67,7,75,21,96"
21,5234688606,True,4791,1792,7,3,"119,26,12,14,59","33,53,54,22,86"
20,5234688603,True,4139,2102,7,22,"67,39,106,14,50","59,73,128,20,57"
19,5234688410,False,4556,2964,0,3,"64,48,41,71,31","4,119,22,44,102"
18,5234688313,False,4283,2142,7,3,"79,106,51,21,54","96,64,73,37,44"
17,5234688215,True,4275,1958,7,22,"87,99,114,22,14","74,41,9,111,8"
16,5234687614,False,4606,1999,7,22,"86,80,1,28,5","20,26,70,7,93"
15,5234687000,False,4438,2232,7,22,"121,65,96,76,93","54,129,104,120,31"
14,5234686906,True,4406,1623,7,3,"86,21,44,69,40","20,56,14,28,87"
13,5234686905,True,4495,1874,7,22,"128,74,114,65,71","39,54,87,11,102"
12,5234686318,True,4508,1547,7,22,"28,11,22,62,12","120,42,101,37,114"
11,5234686306,True,4420,1408,7,22,"59,57,26,87,114","104,11,86,31,93"
10,5234685911,True,5484,1904,7,22,"67,19,114,31,11","34,41,25,63,87"
9,5234685600,False,4208,3044,7,22,"39,6,20,87,16","74,60,1,128,26"
8,5234685514,True,4210,2300,7,22,"88,128,12,76,70","26,126,6,104,74"
7,5234685012,False,4106,1582,7,22,"93,28,58,11,100","84,87,2,89,34"
6,5234684910,True,4390,1771,0,4,"83,126,18,98,19","11,1,87,68,53"
5,5234684710,False,4138,2654,7,3,"95,120,86,85,97","76,7,108,31,8"
4,5234684706,True,4353,2627,7,22,"74,20,6,28,7","120,31,97,94,105"
3,5234684705,True,4324,1789,7,22,"80,93,28,105,45","39,25,64,23,44"
2,5234684501,True,4843,2147,0,3,"8,16,9,84,11","7,1,59,86,68"
1,5234684411,True,4164,2168,7,22,"46,75,1,27,129","121,21,54,36,68"
0,5234684307,False,4193,1859,0,3,"74,49,120,76,128","81,70,22,13,91"
99,5234683817,True,5259,2010,7,3,"101,14,26,15,4","87,100,46,70,52"
98,5234683515,True,5681,2011,7,22,"47,79,80,107,13","59,20,95,120,66"
97,5234683509,True,5228,1765,0,22,"95,74,76,60,86","7,64,71,63,46"
96,5234683503,True,5727,2105,7,22,"54,101,75,106,126","44,51,128,86,59"
95,5234682814,False,4119,2327,7,3,"39,93,11,58,121","37,106,26,28,41"
94,5234682714,False,4170,2004,7,22,"58,10,89,83,114","28,22,128,119,93"
93,5234682707,True,4224,2269,7,22,"106,15,129,37,86","41,101,7,28,75"
92,5234681906,False,4670,1874,7,22,"51,26,12,59,107","128,41,47,90,28"
91,5234681707,True,4172,2063,7,3,"128,110,102,46,94","88,114,28,11,31"
90,5234681418,True,4456,1880,7,22,"93,86,22,28,88","2,128,62,120,126"
89,5234681113,False,4203,1831,7,22,"101,98,54,87,126","97,58,84,44,50"
88,5234680514,True,4178,2439,7,22,"7,54,58,46,60","25,44,59,33,87"
87,5234680319,True,4266,3163,7,22,"120,6,35,86,84","40,7,27,93,2"
86,5234680306,False,4246,2774,7,22,"105,114,80,102,31","128,65,39,51,89"
85,5234680115,True,6341,2293,7,3,"12,28,112,101,31","114,11,51,98,5"
84,5234679602,False,4202,2761,0,4,"41,129,9,95,12","42,59,33,29,16"
83,5234679411,False,4249,2388,0,22,"70,82,59,26,20","93,5,14,69,15"
82,5234679109,True,4195,1979,0,3,"23,86,62,68,67","25,87,53,10,101"
81,5234679012,False,4263,1441,7,22,"31,18,22,59,55","74,73,65,51,87"
80,5234679008,False,4435,2212,7,22,"121,93,50,120,101","84,83,8,1,21"
79,5234678617,True,5135,2595,7,22,"46,26,28,54,128","69,59,8,105,31"
78,5234678613,True,4218,1481,0,22,"10,101,37,19,86","126,64,119,20,93"
77,5234678610,False,4746,1821,7,22,"64,75,63,120,62","126,21,94,14,128"
76,5234678210,True,4308,2213,0,22,"87,70,8,39,37","14,82,35,83,52"
75,5234678116,False,4292,2272,7,22,"102,82,28,31,10","114,86,3,74,44"
74,5234678009,True,4203,1933,7,3,"126,121,16,19,93","110,84,31,12,96"
73,5234678008,False,4147,2259,7,22,"28,19,6,121,10","95,13,3,108,110"
72,5234678003,False,4136,2751,7,22,"32,35,106,31,8","105,76,87,44,29"
71,5234677818,True,4124,2027,7,22,"18,74,42,86,104","41,110,98,26,7"
70,5234677217,True,4348,1928,7,22,"86,10,17,128,104","11,36,25,1,119"
69,5234676917,False,4419,1560,7,22,"101,6,87,104,93","53,59,8,112,14"
68,5234676916,True,4760,1591,7,3,"25,28,22,59,93","4,26,23,6,74"
67,5234676813,True,4906,2256,7,3,"41,98,3,120,58","68,19,10,21,12"
66,5234676604,True,4224,2038,7,22,"97,69,3,8,129","19,104,84,59,7"
65,5234676513,True,4239,2612,7,3,"49,84,63,101,14","28,26,39,6,87"
64,5234675619,False,4656,501,0,22,"129,27,14,7,6","28,112,81,82,75"
63,5234675518,True,5003,2412,7,3,"41,62,80,31,27","114,20,11,88,87"
62,5234675216,False,4169,2829,7,3,"128,54,7,87,69","100,34,104,14,10"
61,5234675206,True,4482,3030,7,22,"84,28,31,17,10","41,21,119,7,110"
60,5234674914,True,4145,2041,7,22,"107,23,19,3,8","1,17,120,87,14"
59,5234674708,True,5566,2116,7,3,"45,44,39,28,71","93,107,87,47,120"
58,5234674419,True,4823,2087,7,22,"97,14,8,31,3","7,89,76,87,2"
57,5234674418,False,5818,2040,7,22,"59,4,126,128,19","29,85,86,12,47"
56,5234674206,True,4366,2354,7,22,"110,111,119,93,10","34,7,8,91,55"
55,5234674017,False,4822,2678,7,22,"95,86,26,99,113","54,64,128,2,4"
54,5234673710,False,4980,1758,7,3,"64,19,32,11,26","13,98,68,88,15"
53,5234673600,False,4549,2346,7,22,"8,19,27,54,80","120,83,34,128,93"
52,5234673415,False,4599,2638,7,22,"18,14,26,21,114","22,95,96,27,25"
51,5234673405,True,4318,2374,7,22,"96,74,14,12,27","120,70,112,97,121"
50,5234673205,True,4162,2631,7,3,"64,97,15,86,7","57,14,54,25,9"
49,5234672719,False,4321,2007,7,22,"93,88,102,21,126","72,51,28,26,108"
48,5234672500,False,4269,1610,7,22,"2,23,26,110,10","35,50,14,128,42"
47,5234672417,False,4146,2087,7,22,"61,87,95,45,53","30,1,74,32,70"
46,5234672312,True,4261,2110,7,22,"114,42,97,128,23","52,2,26,41,14"
45,5234672008,True,4105,2554,7,3,"30,8,9,106,108","79,16,89,5,15"
44,5234671815,True,4104,2076,0,22,"91,68,11,93,104","44,35,26,86,42"
43,5234671705,True,5060,2039,0,22,"49,57,67,101,71","93,96,63,55,100"
42,5234671609,True,4610,2697,7,3,"32,69,13,17,58","108,15,19,27,106"
41,5234671515,False,4416,1772,7,22,"70,10,87,17,74","82,19,114,26,108"
40,5234671214,True,4633,1799,7,3,"43,114,128,74,60","55,78,97,6,26"
39,5234671213,True,4262,2453,7,22,"86,15,54,62,22","64,34,28,72,120"
38,5234671102,False,5227,1558,7,22,"59,28,54,26,71","13,120,33,100,12"
37,5234671101,True,4432,1920,0,3,"57,42,30,13,35","9,49,93,31,69"
36,5234670914,True,4362,1949,7,22,"14,8,19,21,84","6,59,20,27,128"
35,5234670812,False,4278,2360,7,22,"108,14,63,74,112","17,97,19,55,8"
34,5234670810,True,4278,564,7,22,"128,84,51,76,32","87,12,13,56,104"
33,5234670404,False,4279,2309,7,22,"119,72,34,9,53","79,12,120,13,59"
32,5234670210,False,4411,1784,7,3,"15,14,75,41,97","100,86,46,19,95"
31,5234669909,True,4978,1505,7,22,"26,49,9,73,56","10,71,17,74,28"
30,5234669904,False,4253,2336,0,3,"25,97,89,58,86","93,101,51,87,73"
29,5234669715,False,4233,3114,7,22,"110,7,3,15,17","96,25,48,8,14"
28,5234669312,True,4142,3050,7,3,"27,17,97,93,25","68,16,47,81,87"
27,5234669117,False,4150,1537,7,3,"11,87,93,129,84","75,17,108,30,42"
26,5234668916,False,4671,2314,7,3,"13,65,128,8,28","71,25,89,46,29"
25,5234668618,False,4899,2483,0,3,"32,69,121,74,2","54,119,22,51,11"
24,5234668418,True,6378,1472,7,22,"114,58,19,52,128","82,10,31,68,65"
23,5234668410,False,4192,2306,0,22,"126,9,14,32,86","75,114,33,93,129"
22,5234668404,False,4306,1890,7,22,"44,9,75,74,62","97,5,11,84,8"
21,5234668318,True,4133,2161,0,4,"40,9,32,14,36","63,48,8,53,65"
20,5234668215,True,4250,1957,7,22,"17,51,26,105,10","23,71,75,93,35"
19,5234667711,True,4128,2858,7,22,"63,93,106,31,75","5,58,12,11,2"
18,5234667401,False,4491,2062,7,22,"28,18,83,80,26","90,104,10,19,12"
17,5234667104,True,4195,1472,7,22,"14,27,103,17,12","37,93,26,57,59"
16,5234666802,True,4443,2371,7,3,"4,28,39,3,27","93,101,88,11,98"
15,5234666705,False,4128,3216,7,22,"9,114,105,67,75","35,104,22,14,39"
14,5234666600,False,4117,2266,7,3,"35,80,85,9,14","25,44,64,45,7"
13,5234666206,True,4321,2536,0,3,"46,86,93,28,25","27,54,16,101,106"
12,5234665910,False,4527,1522,7,22,"41,33,30,114,28","14,84,6,35,62"
11,5234665703,True,4132,2302,7,22,"74,2,50,30,54","46,25,96,80,105"
10,5234665504,False,4212,1632,7,22,"106,31,84,102,93","85,7,103,112,12"
9,5234665217,True,4532,3825,0,22,"22,105,58,13,108","5,11,51,42,14"
8,5234664906,False,4205,2895,7,3,"64,126,28,70,9","84,22,87,129,44"
7,5234664414,True,4267,3596,7,22,"31,11,28,93,19","128,13,10,83,120"
